305	pudhu muyarchi pani irukinga super	None-of-the-above
306	engitta insta gram rasa	None-of-the-above
307	naan aval நீ நான் அவள் ipty husband erupagala ohh god husband good luv	Hope-Speech
308	enakku therinju rettai kuzhaindhai pirakkum	None-of-the-above
309	andha black saree kudumba ponnu mariya irukka etho record dance adra mathiri irukka saniyan	None-of-the-above
310	jagadeesh waran entha ooru machi	None-of-the-above
311	ungala mari alunga indha mari problem pesuranalatha neraiya awerness kedaikkudugood	Misandry
312	sowndharya 1998 im chennai	None-of-the-above
313	chiiiii punda vaaya moodudaun vaaila ippdi vaartha varuthu pakka aiyokiyen unaku thaguthi vairamuthuva pathi pesa thevidiyaluku poranthavane	Misandry
314	tamil kooda sariyaga ezhudha theriyadha kabodhi brahmanargai seru ena sollumm saakadai	None-of-the-above
315	mathu suthanan aaga motham ponna nambidhan irukeenga	Misogyny
316	amaam train thirunangaigal thollai thanga mudila meratti panam vanguranga police idhe konjam gavanicha nalla irukum	Transphobic
317	yownaanum salem vera lvl ya	None-of-the-above
318	habeeba kani ha ha ha ha	None-of-the-above
319	santhosama vazha jathi thevai	None-of-the-above
320	renga durai vussu punda	Misandry
321	chennaila innum gay spot laam eruka frnds ayarachi sollunga	None-of-the-above
322	raanuva aachi pati video panuka	None-of-the-above
323	velakaran ena follow panrano avan pana slrano ilayo atha pride ninachutu mooditu getukaga follow panra puthi namakita dan irukupesura arivu jeevigal lam nalu english putukadha menjitu vanthu insta status potu sutuhura koshtikagal anyway valthukal progressive society sluvinga ena karumami panitu ponga	Misogyny
324	bharathi bharathi entha ooru	None-of-the-above
325	totally 6 payyapulla chinese payyapulla	None-of-the-above
326	yg mahendra mathuvanthi 2 naya serupala adichu sonalum athunga thiruntha jenmanga	Misandry
327	jasee haleel ava boy yave maritta	None-of-the-above
328	adiyeaaaa kekuradhu gyam dharmam venama helicopter mapilai varanum solluriga	None-of-the-above
329	true anantha srinivas avarkaluku nandri	None-of-the-above
330	aswin kutty yariu meet pannala	None-of-the-above
331	super video akka 🥰🥰🥰	None-of-the-above
332	message super aana neengaley ready panni nadika vachirukinga unmaya othukonga	None-of-the-above
333	maanam ketta echaa rajaa 10000000 perukku purantavandaaaaechaaa payalee indian daaakulli kaaka pesi makkala perikrra echha payaleee	None-of-the-above
334	plsyar mela thappu iruko action edunga	None-of-the-above
335	amma oda pasam ipadiyum kedaikkunu ipotha therinjikitta inime ivanga ellaraiyum akkanu solla matta manasara vai naraiya amma solli kuppuda pora	Misandry
336	free vidu ram machi ethum kadanthu pogum	None-of-the-above
337	rape epida koraiyum mada punda	Misandry
338	ennaku eppovo theriyum ippidi kanna kassakittu vanthu nippeanu	None-of-the-above
339	overa irukku varathatchana onnum kodukkathinga parents ivalunga ippadiye sagattum	None-of-the-above
340	adhuku set aaga mmaatta	None-of-the-above
341	19b232 srivatsan sare pandra ga sapatya gala	None-of-the-above
342	echcha raja endathukku pathila echcha porukki endu vachchirukkalam	Misandry
343	saattayin vishattai tirai kilikka uthaviya satchai nandri tamil trogi saattai	None-of-the-above
344	raja punda evlo nalla enga erutha kuthi ennada	Misandry
345	750 andha manasu dhaan air kadavul❤️❤️	None-of-the-above
346	riya lik go wit	None-of-the-above
347	vivasara kuddam vairamuthu mahaluku oththavan vairamuthu pondadiya pundaiya 100sunnikal patham partharkal	Misandry
348	ada mana noyaliye muslim christian ellam engal rattha uravugal thamizan thaan muslims christian mari irukan engala thoondi vidatha	None-of-the-above
349	quite different indha photo iruppadhu neengala	None-of-the-above
350	super topic thaadi shave panuga thadi nalla nega topic podanum sollamata bcoz nega topic potalum papen dear	None-of-the-above
351	namma tamilnatla yavlovo problem erukku athavachu peasugada ethu ethunu etha peasuriga thuuuu	None-of-the-above
352	anal yar saithalum sanmiya thandanai kodukka vendum management avarai yen ithanai nakal punishpanna villai managementukku political kevelil pressure ethenum kodikapatatha endru ongal vivafham amainthu mufivil yar thavaru saithalum kandippagajogoya sayal	Xenophobia
353	semma thalaiva vaipe nalla manasu ya unaku	None-of-the-above
354	vishwa hanu hey enaku una thitta urimai ena thitta urimai illaavanga urimaikaga pesuranga adhuku avangala thitti command podanum kekuren	None-of-the-above
355	sivasankar sirungalukku lesbian porantha ga yenna pannuvingaeppdi avamaanam paduthi kindal panniavanga tharkolaikku uttpaduthuvinga laaa	Homophobia
356	ivanunga unmaiyana thirunangai pombala dress potta badunga ovoruthanukkum 8 inch pool irukkum	Transphobic
357	dont mention transgender titlepls change	None-of-the-above
358	mohanraj krishna nethu 10 pm varai theriyala	None-of-the-above
359	punda raja olunkana kudumpathila pirantha otha badu podadija vidu vivaharam seja pothada thevadijamavan il raja naaye thuoo naye	Misandry
360	niga semma azhaga irukiga sissyy	None-of-the-above
361	idha thappunu solravangaludaya vazhkai latchanangalai dhinamum tv layu news magazine layu apatama kaatitu irukangale inga irukradhunga athanayu birany sundharangalum abiramingalum idhungaluku ozhukamna ennnu theryala unmaiyana anbum kedaikradhila idhunga onna onna yemathikitu sagudhunga watchthe love story web series tube varudhu idhu mirugangaluku illai lesbians	None-of-the-above
362	sathiyasiva t0509 mental jewellery mattum iruntha pothum sollala porantha ponnukku santhasatha kudukka mudiumo atha kudunga soldren	Counter-speech
363	super god bless	None-of-the-above
364	ponnu amma kitta kekurathu thappu kekalamaana lala koduka mudira alavuku kekanumavanga sakthiku meri senja parents life fulla antha ponnungal kaga kasta pattutae thaan irukanumitha anga iruka ponnunga orutharavathu yosichangaladriver vettu ponnu 70 pown naga ketta appa evalo kadan vanganumathu evalo interest kattanum ellathayum kanaku potu pakka sollunga gopinath sirrrrrrrrrrrrrrr	Misogyny
365	yesu congratulations great jobs	Hope-Speech
366	beautiful movie	None-of-the-above
367	panathelam panitu pesitu show vachu neega pathil adi koduthuteenga neega ena sonalum neeya naana varathatchanai topic mun pin pirikalam athukaprm neeya naana show tamil naatula pakuratha vitavanga athigam athila nanum oruvan	None-of-the-above
368	antha akka yarunnu theriyala great person ❤	Hope-Speech
369	womens power adha prove panna nenachu ulagatha naasamakathinga	None-of-the-above
370	velavan instagram	None-of-the-above
371	correct kealvi pombalaingaluku eana veala	None-of-the-above
372	arandavan irandadhu ellam pei	Misandry
373	bala kumar already nariya nadanthachu may good marum	None-of-the-above
374	mara venam sirunga pullayo peran pethiyo thanave marum apo therium ungaluku pain	None-of-the-above
375	romba mukki pesatha ethum vantharapothu	None-of-the-above
376	raja vazhga indhu vazhga	Misandry
377	aishevaria suresh anand tq buddy	None-of-the-above
378	ponnungalae perusua eduthukala suprise boys judgmental	None-of-the-above
379	well said may god bless alot	None-of-the-above
380	superstar vijay ennaa paiyana thandi pethanga unna eppadi pethangalo appadi iru ethuggu trans avara punda	Transphobic
381	kathiya katti koopituvangala poi sonnalum correct sollunga	None-of-the-above
382	babu natarajan pannuva	None-of-the-above
383	babu g mee like lgbt	None-of-the-above
384	yow enaya ipd panriyanga🤣🤣🤣 vera lvl🤣	None-of-the-above
385	suresh manickam gotha punda amada vanthu oombitu poda punda mavaneva pu vaya	Misandry
386	pradeep tamil naatu culture pathi onnum theriaadhu pola nama culture idha ethukitaanga 2000 years aa kovil sirpangalla paarunga british katanga thaan idhu thappu sattam kondu vandhadhu arabia maadri muslim naatla idhu thappu	Counter-speech
387	yappasemma pa yenakku amma appa yenna thookki valarthavanga kadanai innum mattum adachitu iruken 10th padikum pothularunthu ippo varaikum avangalukagave vaazhuren	None-of-the-above
388	ore thollaya pa trainla	None-of-the-above
389	kaatu vavval poyi ippo kaatu paravai ya virus kellam head office anga irukku pola puthusu puthusa recruit panranunga	None-of-the-above
390	potta simonunna yeanda arrest pannnalafraud kuthih raja mass leadernee poothikitu poo daaa	Misandry
391	konjam rest eduka vidungada	None-of-the-above
392	jawahar work panra thirunangai avamanam illai sonthama sambarikren sapdren pichai ennoda life gowrama vallren	None-of-the-above
393	migavum kaaya pata manam pirar kannerai paaka virumbadhuarumai akka	None-of-the-above
394	aduthavanga personal namaku pidicha life valnthutu ponga	None-of-the-above
395	inu yavalavu nal dialogue sola poringa birth cerificate vachi ina pudungura sumathana kadakithu apa ja rhi kuthiya matu yan thukitu suthura yann vittula itha jathi jathi pasitu irunthanunga ana athula irunthu vanthu ipa nimathiya yan family kuda nimathiya iruka ponga	Xenophobia
396	vishwa hanu nan loose irunthuttu poren enaku kavalai ena pesurathunu theriyama pesura paru kelvi nan unna asinga thittina chumma irupiya	None-of-the-above
397	thangam k boy girl	Misandry
398	k kaanoli paarthalum thirundhamaatanga	None-of-the-above
399	mayirumannu echchappayanaaravayan ivan maansngkettapayal ooththavaaippayal ivanodaammaaandaal mathirithaan	Misandry
400	silabarasan gurunathan naan karaikudi rompa rompa thuram babug	None-of-the-above
401	harihara shankar ungaluku marriage akirusa	None-of-the-above
402	sari thulukan arabia language le pesalama	None-of-the-above
403	honey love hello call pannuga	None-of-the-above
404	gh wb pakistani thulukka thayvidiyaa payalay ombodhu pundai unakku sunni illai apparam yane daa unnai sunni muslimnu koopidaraanga logic udhaikkudhay mottai sunni mualimnu unnai koopidalaam pondaati unnai talaq pannanumaam talaq talaq talaq romba easy daa thulukkanungalukku pondaati inimay daily kalyanam pannikalaam pala aambalai kooda oaththukalaambut ponnungalukku naan dhaan regular customer yenna daa poattu valarththaai mutton chicken thinnu nachchunu irukkaanga paal katti ponnunga ponnunga mulaiyai sappi kudichchaa 5 litre sweet milk kidaikkum yenakku ponnunga jersi pasu maadunga type pannum boadhey yenakku bodhai yeri sunni summa ceiling thodum uyaram thookitu nikkudhu seekiram anuppu ponnungalai	Misandry
405	night shift working problem namma body irukka mg	Counter-speech
406	vairamuthu pesiyathu thappu thaan adhukaga ithumari pesuvathu migavum thappu	None-of-the-above
407	loosu koodhi payrai ombodhu kuttinu vachchuko oththaa ombodhu pundaiyai mooditu po	Misogyny
408	adeyappa neraya science padichu iruppeenga​ pola endha obstetrics book layum apdi podala adhan ketten	None-of-the-above
409	sakthivel sakthi vellore adukkambarai ya sister	None-of-the-above
410	anna part 2 eppo poduvenga waiting	None-of-the-above
411	super sir correct sonega vaalthukal 🤝	None-of-the-above
412	kumar laxman thevdiya mavana	Misandry
413	thalaivaaaaaaa back ground music enga pudikarenga maas kaatrenga sema love love channel	None-of-the-above
414	sattai durai muruga avanada	None-of-the-above
415	periyar paatiya potana	None-of-the-above
416	ungala mathiri sila per pandra thappunala ottu motha thiru nangaigalum bathikapaduranga	Transphobic
417	anna full video podalaya twist vachitingala ponga anna prank show solitu kankalanga vachitinga	None-of-the-above
418	nivedha sash edhula sirika onnume illayeaa apro 🤷‍♂️	None-of-the-above
419	railway police ithungalam keatka matanuga samaniya makkala pottu adika laaiyaku	Transphobic
420	gopinath jaalra mattum thataathingaaa correct aa pesungaaa naaa name aa jaalra gopinath maathinkoonga	None-of-the-above
421	gobi neega yaruku seaport panringa	None-of-the-above
422	ada etcha thevidiya payala oombu vandhu	Misandry
423	hello gobi channel trp kaga loosu maathiri topic edupingala kenai enaku bad words pesa theriyathu therincha bayangarama thittunen idiots	Misogyny
424	thala vera level thala	None-of-the-above
425	avangala yenya disturbance pandringa pavam	None-of-the-above
426	vishwa hanu venkama ena ipo chinna ponnungala rape panninu thiriru aan vargathai sernthu irukiye unaku vetkama	Homophobia
427	good good judgement good judgement	None-of-the-above
428	mari eswari manasatchi thottu sollunga mention panna timela pesura mari ponnu mamiyara iruntha karara iruntha yarumher husband sonoff panna mudiyathu nalla ponnu kedacha pothum dowry ponnu vetla avangalala mudinjatha senja pothuindrathu pasanga mentality	None-of-the-above
429	thookipodunga past lifeah god irukaru thavaru seithavan thandani anupavippan	None-of-the-above
430	semaya enjoy panringa pola insta id smilingstarsuji264rs come msg	None-of-the-above
431	panni galukku vera velaye illai kasu illenu sonna yetho asingama panranunga kaval adhigari nadavadikkai yedukkavendum ivangalai siraiyil tallavendum	None-of-the-above
432	youtube use panra channel pakatha🤗	None-of-the-above
433	கிருஷ்ணா குஜராத் தமிழன் poda thevidiya jaadi pera soli etahana pera oombana	Xenophobia
434	ivalunuga attuliyam thanga mudiyala police auction eadutha kaluthaikal stress illama poidum ana auction eadukka mattanga athunala naikalukku thairiyam eanna polappu	None-of-the-above
435	ithu pudhusa prank part part podringaa🤦‍♂️	None-of-the-above
436	appo transgender ellaam ugly	None-of-the-above
437	ennudiya mag read pannathuku rumba thanks ennudiya anna name kuda ram avana naga kutty kudipuvum	None-of-the-above
438	rashtriya swayamsevak sangh rss enga brother paakardhu	None-of-the-above
439	sattam kadamayai seiya thavarinaal raja pondru thavaru seiya koodiyavargalai makkal thandikka aarambam seithu viduvaargal yelumbu kooda minjathu apparam aiyo amma karatharunaalum varathu	None-of-the-above
440	namma aaluhya singam naanum nammaluku sooruh thaan mukiyam foodies lover❤️❤️	None-of-the-above
441	macha mail gowthamclevergmailcom	None-of-the-above
442	manam kettavan ellarkum theriyum	None-of-the-above
443	nanum rajapalayam past past thatti vidu ine vara life happy irukum	None-of-the-above
444	ivan raja pochi raja	Misandry
445	vera level sis	None-of-the-above
446	sakthivel kirubakaran	None-of-the-above
447	ungalukum views venuma rytu nadathungaa	None-of-the-above
448	dislike panna epdi manasu varudho	None-of-the-above
449	pandiyan p im 30 years old meet enga pananum thereyala kutty	None-of-the-above
450	nalla interview manishan kita peysi irrukaru mr senthil	Hope-Speech
451	ai black saree katina moodhevi unna madhri podariga kudukra poi case	None-of-the-above
452	unmaiyave transgenders rompa nallavanga namma avangala purunchukka mattengirom avngalukku respect kodunga avangala asingama pesathinga plss	None-of-the-above
453	yes alaga erukanga society vazha kastam govt avangaluku nala opportunity kudukanum naraya offers	None-of-the-above
454	மத வெறி புடிச்ச paithiyam konjamavdhu padi	None-of-the-above
455	naanga nallavanganu kaamichukka virus vanduchu naanga thaduthutomnu kaata podapadura scene idhu coronava maraikka pudusa bit poduraanga avanugale maattika poraanunga	None-of-the-above
456	beach tambaram train poga mudiyala tip top dress paneetu indha vela dhaan paakuranunga	Transphobic
457	engal manathil irupathai appadiyea sollitinga itha yarum purinjika porathu	None-of-the-above
458	nagini pathi video podunga	None-of-the-above
459	pranka normal people ta pannunga	None-of-the-above
460	babu g yes problem	None-of-the-above
461	ithu maari lesbian paththi boys ta kelunga solranganu paapom	None-of-the-above
462	lesbian girlas	None-of-the-above
463	closeup avlo alagu akka ninga	None-of-the-above
464	entha ved parunga anupuna atha kuda pakamatanga eana saeya eraiva	None-of-the-above
465	ampalaga apudi getha kamikiriga avga ponugala lost varaikum adimaya vachigaraga	None-of-the-above
466	neengalum vallvil valam petru santhosama valunga sister	None-of-the-above
467	first view ❤️bro❤️ first like ❤️	None-of-the-above
468	iam girl quit girl akka	None-of-the-above
469	anand ayya nearmie ungalidam ullathu nandri	None-of-the-above
470	sathiyama aguthu aluthutten daaaaaa	None-of-the-above
471	storm breaker inga yevlo mark defferent irukku reservationpoda loosu koothi reservation illana inga nadakumnu engaluku therium poda loosu koothi	Misandry
472	talking didnt die end	None-of-the-above
473	enno yanthana malaki phone cameravaleia vidio eduppinga	None-of-the-above
474	tamilannu sonna 75 crore people onnu serkura vaartha hindu hindustani nna 100 crore people aaa onnu serkura vaartha 100 perusa 75 perusa tamilnadu world famous aaganumnna adhukku orae idea world fulla namma tasmac open pannanum sarakkoda pattern rights namma vaanganum epdi thanni adikkanumnnu ulagathukkae solli kodukkanum adhu dhaan tamilargal munnetra namma govt kku therinja orae method tamil tamil nnu pesi irukura edam theriyama aliya porom namma	None-of-the-above
475	yan epdi feel paninavaikernga	None-of-the-above
476	life naan srilanka	None-of-the-above
477	athae dk karan ta sollu	Misandry
478	enga 1 bit koda	None-of-the-above
479	ponuga ithukagave varaluga show ithuku munadi pana show girls	None-of-the-above
480	storm breaker daiii thevidiya mavane idha pathu kudama negala thirundha matiga echa badugala	Misandry
481	antha payam irukkanum raja yan ippadi lusada	None-of-the-above
482	malini want meet	None-of-the-above
483	vera level explanation chance se illla	None-of-the-above
484	atchu atchu otha naanum pathutu iruka suma operation pani 9 mari agurathu aripu adaka mudiyama aambala aambala pombala pombala sex panrathu elam kadavuluku iyarkai edhira panitu keta naanga panrathu thappu ila engaluku support pannanum government support venum oombitu irukurathu thelavari thanam panrathuku support vera pannanuma namma	Counter-speech
485	indha nainga tholla tanga mudiala elaa bustand um sila govramana tirunangai kum asingam	Transphobic
486	ippo yena sollavara	None-of-the-above
487	chandra lekha sollu 9 naan inga thaan iruken	None-of-the-above
488	naaan vanth kerala periya fan neeenga last food kodukkume ungalukk kadavulde arul epodhum kedakkum	Misogyny
489	c b alugadhadaunga amma naadha vaichrukkenkaruppaaa irundhaalum semma naattu kattai daaa❤️❤️❤️❤️	None-of-the-above
490	vaazthukkal mr anand srinivasan sir telivaanah padivu jaadigal edill varakoodadu manavigalin vaazkai pirachnai kayavargal dandikkah pada vendum	None-of-the-above
491	age 21 number plz	None-of-the-above
492	archana devi unaku enadi prechana thevidya munda otha sootha killichiruven daara	Misandry
493	china yennathanda piratsana unnakku summa irukka matta	Xenophobia
494	anand sreenivasan big man big heart🤗	None-of-the-above
495	full video skip pannama paathuten✌✌✌✌✌	None-of-the-above
496	anish kettalum thappu ketkatiyum thappu kalyaname vendam baa	None-of-the-above
497	child rapekuu oruu section create panaa therilaaa yedhuu ipooo naatukuu rombaaa mukiyaaam	None-of-the-above
498	sindi higher kyon chiko pichaikkaran kid khatana mama wala parda syntel hire moti kudi	None-of-the-above
499	jenistan aijay ungaketta kaatkalayaaaaaaaaaaaaaaaaaaaaaaaaaa	None-of-the-above
500	make video gynacomastia problem gens	None-of-the-above
501	kanavar thirundatha jenmam	None-of-the-above
502	enakum natansu eruku aratham	None-of-the-above
503	tamil nadu sudugata matrivittaan seenarkal innum thaan avanukku vendumo theriya villai	None-of-the-above
504	blood blood	None-of-the-above
505	ragu ram nala ilana thooku matitu saavukaruthu soldrenu elar vailayum vilatha	None-of-the-above
506	ameer dheen pon namer sent	None-of-the-above
507	naanga tamizhargal hindukkal	None-of-the-above
508	time travel part 3 plse	None-of-the-above
509	pichai edukkum thirunangai galey rosathia ullsppuuley varey kasukku vangi sapta nyayam	None-of-the-above
510	nala budhhi ungalukku evlo heterosexuals idha support panraanga ungaluku therla avlo	Counter-speech
511	subash 24jc nan boys um dowry kekuranganu solala ponungalum nenga soldra etc etc venunu solala idatulaium exception	Counter-speech
512	9 naiga ethugalailam ninka vatchu vettanum seruppulaiye atikkanum	None-of-the-above
513	back side kuumii adikaravann	None-of-the-above
514	kumar laxman potta sangi tevidiya paiya nenga arabu natula poola umba velaiku porenga poola sappies shoe nakkis potta hindu sangi tevidiya paiya	Misandry
515	ninga apd sir kalaacharatha kaapaathi kiluchuttinga ethanayo kalaachara seeralivu nadakkudhu adha kekka vakkilla vantinga idha kekka	None-of-the-above
516	love unagala enaku rompa pidikum	None-of-the-above
517	ama inga channel publicity aagathan ipdilam questions keakkuranga engala paathi evagalukku theriyum naayinga support unna ungalukku rompa thanks	None-of-the-above
518	wife pecha ketkirathu thappu ketukitey irukurathu thappu	None-of-the-above
519	samma comment vara level comment	None-of-the-above
520	pooda echa punda raja sunniiiiii	Misandry
521	veru enda madiri palligal materialistic allada padippai solli kodukiradu	Xenophobia
522	romba nalla irukku endha vidio	None-of-the-above
523	ippo unakku saluga thane venu sari sc category vanthu salugaya vangiko ippo unnya yaru venanu sonnathu	None-of-the-above
524	boring interview hit dislike	Hope-Speech
525	nasama pona china karaney kandatha kaditha thinutu new virus parpi vidathinga	Xenophobia
526	ipo pannadhe sema mokka idhula part 2 vers	None-of-the-above
527	semma semma feel enaku romba kastama	None-of-the-above
528	vera level sis manasu yarukum varathu	None-of-the-above
529	otha thywodiya mundaingala tam nara kuthi	Misandry
530	malini kitta ithana kaelvi kaettengalae ore kaelviku bathil sollunga heterosexual parents yaen homosexual porakkanum kulandha thermanikurathu naan lgbt thaan porakanumnu	None-of-the-above
531	kopinathu pontattitta varathatchana kettathu neya sollu amma dana appurama enda punda ambala mela pali poduringa kundumalli thangam illama vala ambala ready pompala ready angal nallavargal meira matta nakkura madu kedukkuthuda	Misandry
532	kailikalum kullakkalum comments poduvan pakistan pongada naykala	Xenophobia
533	shi nayana ellanadukalum thanimy paduthanum	None-of-the-above
534	karthi hiii sollunga	None-of-the-above
535	antha manasu iruke athan sir kadavul	None-of-the-above
536	online class irundhu veliya vandhu paakaravanga like pannuga	None-of-the-above
537	anna super vera leval ennum life nalla varanum love best anna♥️	None-of-the-above
538	ippadi kouda sambathikka muiduma	None-of-the-above
539	semma adtha akka anbu iruke	None-of-the-above
540	nalla manasu antha akkavku evalo anba pesuranga itha pathlavthu silapru thiranthatum avangalku manasu erukku ennaku azhuga vanthruchu	None-of-the-above
541	223 malailukuda school pakkoom ponnada therila	None-of-the-above
542	china kara enga uyira vangura already nanga nonthu poirukum unala	Xenophobia
543	programmer aa	None-of-the-above
544	namakooda viladurathae chinakaranuku velaia	None-of-the-above
545	ethu matuma bus singnla kasu kasu inu ithunga thulla thangamudiyela	Misandry
546	vivasayi porattam achu anga varlaya corona	None-of-the-above
547	thavarai innoru thavaraal sari seiye mudiyathu ethirkaalathil innum kulappangal varum	None-of-the-above
548	sema anna gobi anna gobiannadha ungala adichuka aale	None-of-the-above
549	uanmailaiye naan partha prank video rompa rompa best video semma semma	None-of-the-above
550	yaro oruthar vairamuthuvaa arapaaavi avara maadhiri tamil pesuda paapodevid paiya raja mu koo kadavuleaaa 90century tamil sarithram avaru kadavulea hindu pooda hindu ppoooo	Misandry
551	19b232 srivatsan sri friend pazhagalama whats app kudunga	None-of-the-above
552	one like paari saalan	None-of-the-above
553	anjali anjali ignorant comments deserve response	None-of-the-above
554	patha full scripted mari eruku	None-of-the-above
555	idhunga maariyadhaya idhungalea kedudhukudhuga saniyanuga pesudhu paaru dash mathriii idhukalalam saavatikanum saniya saniya aambalaya yepd pesudhu paaaru mudevi	Transphobic
556	murugesh murugan vela seiringa	None-of-the-above
557	pandiyan p nan madurai near	None-of-the-above
558	kandipa namma thalaivarum list iruparu	None-of-the-above
559	raja politician uh solavey	Misandry
560	avara sekrama vara sollunga pa nanum skl padikra apo irunthu pathuttu iruka clgae mudichachu inum varala sekrama vanga pa	None-of-the-above
561	telephone adikidhu telephone adikidhu tring tring tring paithiyam pudikidhu pathiyam pudikidhu tring tring tring	None-of-the-above
562	kalakunga thala thirunanga thirunanga thaan speech less	None-of-the-above
563	adei idhu rithvika	None-of-the-above
564	guru murthi komma pundayila raja ookka dhevudiya makane	Misandry
565	sri hari hii watsapp number	None-of-the-above
566	raja thavadiya paiya otha badu thavadiya paiya go tamilnadu	Misandry
567	rajah allathu eichil rajah thevedial enral thappu aval valkai	None-of-the-above
568	581 dislike poturikinga vakkama ilaya porampokungala chiiiii	None-of-the-above
569	swetha murugavel nadaga kaadhal pandravanga yaaru nga nadaga kaadhal panni panakaara ponunga mooliyama sambathikrathu thappa ilaya think women tell	Misandry
570	ada natham pudicha raja voonga amma eppadi poranda innu kevalama pesikituu thiriyara	Misandry
571	neegal kadavulin kulandaigal nallathe nadakum	None-of-the-above
572	chutti payyan sam ena nadanthalum neega neegala irukanga amma appa laterah kuda purinjipanga	None-of-the-above
573	raja ji good man	None-of-the-above
574	ivlo kathukitathuku munnadi epdi irunthinga ipo epdi maarirukinga video make pannunga	None-of-the-above
575	ipdi train bus yeri kaasu kekura gumbal olikanum motho	Transphobic
576	muhammath nabi party pashath	None-of-the-above
577	nanba nega romba greatnanba nalla pannirukika	None-of-the-above
578	vera edhavathu psbb iruka	None-of-the-above
579	prem kumar punda enbathu thai vali vantha vazhi thane made great	None-of-the-above
580	god bless tamil medium pasanga	None-of-the-above
581	raja neeye thevdiya pulla unakku ethana appa crct sollu pakkalam	Misandry
582	ille yelar kiteyum apdi dha pesuvanga ninga vere videos parunga	Counter-speech
583	love sister	None-of-the-above
584	nenga entha uru	None-of-the-above
585	varun thambi rohit ooda real name	None-of-the-above
586	ivangala mathri irukavagalala nalavagalum paathika padraga	None-of-the-above
587	thalai vananguvomivangalta konjam anba irundha ivanga pesura blessed aana vaarthaiya kekave alaga irukum❤️❤️	Transphobic
588	ocd deprrision tablet edutha side effect problem varuma tablet edukuma eppadi seri panrathu reply	None-of-the-above
589	adi nai nai eallam	Misandry
590	super sir always true side	None-of-the-above
591	feel ❤	None-of-the-above
592	anna super equal inga irukkara vangalukku serupala adicha mari sollirkkinga🤗🤗🤗	None-of-the-above
593	avvasanth anburose atha solla yaruda	None-of-the-above
594	innum evalo naal dan indha saadhi eh vechi pozhappa ootuvangalo kaasu kudutha brahmana pasangala brahmana psbb school sethupaanga society 2 caste pointed anand kasu irukara sattamneedhi bayapadaha kootam inda kootathula saathi karannum iruppan another kasu illama idhu elathukum bayandhu vazhara kootan avalodan	Transphobic
595	moodina podhum vino vishayam seiradhuku yosippean idhu life patthi ulla vishayam nalla yosichu thaan mudivu pannirukean vino attaipadinja soo moodina podhum vino	None-of-the-above
596	khaleel rahman aama nan elarum onu sollave illiye naanga thaan elarayu vida uyarndhavanganu thana sonnan matha elarum enga kita kai kati nikira naainga thaana	Counter-speech
597	mugi status age	None-of-the-above
598	varatharchanai keka kodathu thappuirukara vechi vazha kaththukanum	None-of-the-above
599	oruthavanga chinna vaysla abuse face pannirkaanga apram avangaluku paiyan mela viruapame varathu apram pannuvaanga	Counter-speech
600	krishna kumar appa amma paiyana love pandrannu sonna koodatha accept panna maatanga	None-of-the-above
601	nenga pesa pesa ennaku kutheka arampachuru	None-of-the-above
602	thaaaaa vera level daaaaaa neee nalla iruppa daaa thambi semma acting azhratha parthu kannu automatic kalangirichi vera level koodaiya viraivil 1m subscribe thaandi indha chennel valarum	None-of-the-above
603	potta like kum panna subscribe vu prank kku kadaiciya nalla kariyam panna athukutha itha தொடர்ச்சியா பணு g p number kudu ru amount send panra atha vechi பத்து பேருக்கு சபடு வங்கி குடு ப்ரோ kk	None-of-the-above
604	unarvu ennane theriyama kadhal ennane theriyama kamam ennane theriyama thani manidha sudhandiram ennane theriyama suthura makkal pesuradha pathi nenga nenaika vena manidharum samame therinja makkal kandipa ungaluku support dha pannuvanga including even though hetrosexual person manidargalaum madhika kathupom	Counter-speech
605	nenga sonna varththai unmaithaan laik 🤝 walgha valamotan	None-of-the-above
606	akka thankyou sona soluga please great	None-of-the-above
607	porakumpothe apdi porandha avargal nalla vazhalamwe disturb themcoz mistakebut athuku ambalaya porandhu gay maaruna kallala adikalam	Misandry
608	yaaruda lusu mathurie pesura tamil nadularunthu poyitinave paathi problem sariyadum	None-of-the-above
609	🤐🤐🤐🤐🤐 doora konjam close pannuga brother	Misandry
610	thirunangai nan 21 vayasu ponnu 9 solita yenaku onu asingam kadaiyaathune yenna veynalum sollu deiun ponnu lgbt yaatha porapaapo yenga poi saagura pakalam	None-of-the-above
611	jathi matha kalavaram nadakkumpothu iyyer sarma nampoori ivankallam thappividuhirarhal enka tamil inam mattikiduthu nalla pesu raja pesu	None-of-the-above
612	yenkita pesanavanga koota blind person dhaan	None-of-the-above
613	roman catholic hey indiala corona varala karpana panni kelvi kekura eppo nadakuratha vachi pesura soo dont think soo intellegent	None-of-the-above
614	shinchan shinchan unaku puriyala first itha pathi terinjikoapo terium itu natural changes nuunkita soli useum ilaeven transgender natural change kannuku munadeya terinjum avangalalam kindal seiyara society thana ithu natural prove pana mattum marava poreengaoru human ahh mothala aduthavunu mudincha help pannumudiyalana mooditu velaya paarungaavanga yarum ishtapattu antha feelings varalaithuvum kadavul kudutha natural changeskadavul pera soli aduthavangaluku kastam kudukathaatha vida periya pavam ethuvum ilagod knows everythingnot	Counter-speech
615	like gay super gay lukkiyod vattha anna super kotthu kondar eppedi kotthu kollunga	None-of-the-above
616	next part	None-of-the-above
617	loosu punda seeman yen ommba pora	Misandry
