318	habeeba kani ha ha ha ha	None-of-the-above
319	santhosama vazha jathi thevai	Misandry
320	renga durai vussu punda	Misandry
321	chennaila gay spot laam eruka frnds ayarachi sollunga	Homophobia
322	raanuva aachi pati video panuka	None-of-the-above
323	velakaran follow panrano pana slrano ilayo atha pride ninachutu mooditu getukaga follow panra puthi namakita dan irukupesura arivu jeevigal lam nalu english putukadha menjitu vanthu insta status potu sutuhura koshtikagal anyway valthukal progressive society sluvinga karumami panitu ponga	Counter-speech
324	bharathi bharathi entha ooru	None-of-the-above
325	totally 6 payyapulla chinese payyapulla	None-of-the-above
326	yg mahendra mathuvanthi 2 naya serupala adichu sonalum athunga thiruntha jenmanga	Transphobic
327	jasee haleel ava boy yave maritta	None-of-the-above
328	adiyeaaaa kekuradhu gyam dharmam venama helicopter mapilai varanum solluriga	Counter-speech
329	true anantha srinivas avarkaluku nandri	None-of-the-above
330	aswin kutty yariu meet pannala	None-of-the-above
331	super video akka 🥰🥰🥰	Hope-Speech
332	message super aana neengaley ready panni nadika vachirukinga unmaya othukonga	None-of-the-above
333	maanam ketta echaa rajaa 10000000 perukku purantavandaaaaechaaa payalee indian daaakulli kaaka pesi makkala perikrra echha payaleee	Misandry
334	plsyar mela thappu iruko action edunga	None-of-the-above
335	amma oda pasam ipadiyum kedaikkunu ipotha therinjikitta inime ivanga ellaraiyum akkanu solla matta manasara vai naraiya amma solli kuppuda pora	Misandry
336	free vidu ram machi ethum kadanthu pogum	None-of-the-above
337	rape epida koraiyum mada punda	Misandry
338	ennaku eppovo theriyum ippidi kanna kassakittu vanthu nippeanu	Misandry
339	overa irukku varathatchana onnum kodukkathinga parents ivalunga ippadiye sagattum	None-of-the-above
340	adhuku set aaga mmaatta	None-of-the-above
341	19b232 srivatsan sare pandra ga sapatya gala	None-of-the-above
342	echcha raja endathukku pathila echcha porukki endu vachchirukkalam	Misandry
343	saattayin vishattai tirai kilikka uthaviya satchai nandri tamil trogi saattai	Xenophobia
344	raja punda erutha kuthi ennada	Misandry
345	750 andha manasu dhaan air kadavul❤️❤️	Hope-Speech
346	riya lik go wit	None-of-the-above
347	vivasara kuddam vairamuthu mahaluku oththavan vairamuthu pondadiya pundaiya 100sunnikal patham partharkal	Misandry
348	mana noyaliye muslim christian engal rattha uravugal thamizan muslims christian mari irukan engala thoondi vidatha	Xenophobia
349	quite different photo iruppadhu neengala	None-of-the-above
350	super topic thaadi shave panuga thadi nega topic podanum sollamata bcoz nega topic potalum papen dear	None-of-the-above
351	namma tamilnatla yavlovo problem erukku athavachu peasugada ethu ethunu etha peasuriga thuuuu	Counter-speech
352	anal yar saithalum sanmiya thandanai kodukka vendum management avarai ithanai nakal punishpanna villai managementukku political kevelil pressure ethenum kodikapatatha endru ongal vivafham amainthu mufivil yar thavaru saithalum kandippagajogoya sayal	Counter-speech
353	semma thalaiva vaipe manasu	None-of-the-above
354	vishwa hanu hey enaku una thitta urimai thitta urimai illaavanga urimaikaga pesuranga adhuku avangala thitti command podanum kekuren	Counter-speech
355	sivasankar sirungalukku lesbian porantha ga yenna pannuvingaeppdi avamaanam paduthi kindal panniavanga tharkolaikku uttpaduthuvinga laaa	Homophobia
356	ivanunga unmaiyana thirunangai pombala dress potta badunga ovoruthanukkum 8 inch pool irukkum	Transphobic
357	dont mention transgender titlepls change	None-of-the-above
358	mohanraj krishna nethu 10 pm varai theriyala	None-of-the-above
359	punda raja olunkana kudumpathila pirantha otha badu podadija vidu vivaharam seja pothada thevadijamavan il raja naaye thuoo naye	Misandry
360	niga semma azhaga irukiga sissyy	None-of-the-above
361	idha thappunu solravangaludaya vazhkai latchanangalai dhinamum tv layu news magazine layu apatama kaatitu irukangale inga irukradhunga athanayu birany sundharangalum abiramingalum idhungaluku ozhukamna ennnu theryala unmaiyana anbum kedaikradhila idhunga onna onna yemathikitu sagudhunga watchthe love story web series tube varudhu mirugangaluku illai lesbians	Counter-speech
362	sathiyasiva t0509 mental jewellery iruntha pothum sollala porantha ponnukku santhasatha kudukka mudiumo atha kudunga soldren	Transphobic
363	super god bless	Hope-Speech
364	ponnu amma kitta kekurathu thappu kekalamaana lala koduka mudira alavuku kekanumavanga sakthiku meri senja parents life fulla ponnungal kaga kasta pattutae irukanumitha anga ponnunga orutharavathu yosichangaladriver vettu ponnu 70 pown naga ketta appa evalo kadan vanganumathu evalo interest kattanum ellathayum kanaku potu pakka sollunga gopinath sirrrrrrrrrrrrrrr	Counter-speech
365	yesu congratulations great jobs	Hope-Speech
366	beautiful movie	None-of-the-above
367	panathelam panitu pesitu show vachu neega pathil adi koduthuteenga neega sonalum neeya naana varathatchanai topic mun pin pirikalam athukaprm neeya naana show tamil naatula pakuratha vitavanga athigam athila nanum oruvan	Counter-speech
368	akka yarunnu theriyala great person ❤	Hope-Speech
369	womens power adha prove nenachu ulagatha naasamakathinga	None-of-the-above
370	velavan instagram	None-of-the-above
371	correct kealvi pombalaingaluku eana veala	None-of-the-above
372	arandavan irandadhu pei	None-of-the-above
373	bala kumar already nariya nadanthachu may good marum	None-of-the-above
374	mara venam sirunga pullayo peran pethiyo thanave marum apo therium ungaluku pain	Misandry
375	romba mukki pesatha ethum vantharapothu	None-of-the-above
376	raja vazhga indhu vazhga	Misandry
377	aishevaria suresh anand tq buddy	None-of-the-above
378	ponnungalae perusua eduthukala suprise boys judgmental	Homophobia
379	well said may god bless alot	Hope-Speech
380	superstar vijay ennaa paiyana thandi pethanga unna eppadi pethangalo appadi iru ethuggu trans avara punda	Misandry
381	kathiya katti koopituvangala poi sonnalum correct sollunga	Misogyny
382	babu natarajan pannuva	None-of-the-above
383	babu g mee like lgbt	None-of-the-above
384	yow enaya ipd panriyanga🤣🤣🤣 lvl🤣	None-of-the-above
385	suresh manickam gotha punda amada vanthu oombitu punda mavaneva pu vaya	Misandry
386	pradeep tamil naatu culture pathi onnum theriaadhu culture idha ethukitaanga 2000 years aa kovil sirpangalla paarunga british katanga thappu sattam kondu vandhadhu arabia maadri muslim naatla thappu	Xenophobia
387	yappasemma pa yenakku amma appa yenna thookki valarthavanga kadanai adachitu iruken 10th padikum pothularunthu ippo varaikum avangalukagave vaazhuren	Counter-speech
388	ore thollaya pa trainla	None-of-the-above
389	kaatu vavval poyi ippo kaatu paravai virus kellam head office anga irukku puthusu puthusa recruit panranunga	Xenophobia
390	potta simonunna yeanda arrest pannnalafraud kuthih raja mass leadernee poothikitu poo daaa	Misandry
391	konjam rest eduka vidungada	None-of-the-above
392	jawahar work panra thirunangai avamanam illai sonthama sambarikren sapdren pichai ennoda life gowrama vallren	Counter-speech
393	migavum kaaya pata manam pirar kannerai paaka virumbadhuarumai akka	Hope-Speech
394	aduthavanga personal namaku pidicha life valnthutu ponga	Misogyny
395	inu yavalavu nal dialogue sola poringa birth cerificate vachi ina pudungura sumathana kadakithu apa ja rhi kuthiya matu yan thukitu suthura yann vittula itha jathi jathi pasitu irunthanunga athula irunthu vanthu ipa nimathiya yan family kuda nimathiya ponga	Counter-speech
396	vishwa hanu nan loose irunthuttu poren enaku kavalai pesurathunu theriyama pesura paru kelvi nan unna asinga thittina chumma irupiya	Homophobia
397	thangam boy girl	None-of-the-above
398	kaanoli paarthalum thirundhamaatanga	None-of-the-above
399	mayirumannu echchappayanaaravayan maansngkettapayal ooththavaaippayal ivanodaammaaandaal mathirithaan	Counter-speech
400	silabarasan gurunathan naan karaikudi rompa rompa thuram babug	None-of-the-above
401	harihara shankar ungaluku marriage akirusa	None-of-the-above
402	thulukan arabia language le pesalama	None-of-the-above
403	honey love hello call pannuga	None-of-the-above
404	gh wb pakistani thulukka thayvidiyaa payalay ombodhu pundai sunni illai apparam yane daa unnai sunni muslimnu koopidaraanga logic udhaikkudhay mottai sunni mualimnu unnai koopidalaam pondaati unnai talaq pannanumaam talaq talaq talaq romba easy daa thulukkanungalukku pondaati inimay daily kalyanam pannikalaam pala aambalai kooda oaththukalaambut ponnungalukku naan dhaan regular customer yenna daa poattu valarththaai mutton chicken thinnu nachchunu irukkaanga paal katti ponnunga ponnunga mulaiyai sappi kudichchaa 5 litre sweet milk kidaikkum yenakku ponnunga jersi pasu maadunga type pannum boadhey yenakku bodhai yeri sunni ceiling thodum uyaram thookitu nikkudhu seekiram anuppu ponnungalai	Xenophobia
405	night shift working problem namma body irukka mg	Counter-speech
406	vairamuthu pesiyathu thappu adhukaga ithumari pesuvathu migavum thappu	None-of-the-above
407	loosu koodhi payrai ombodhu kuttinu vachchuko oththaa ombodhu pundaiyai mooditu	Misogyny
408	adeyappa neraya science padichu iruppeenga​ endha obstetrics book layum podala adhan ketten	Counter-speech
409	sakthivel sakthi vellore adukkambarai sister	None-of-the-above
410	anna part 2 eppo poduvenga waiting	None-of-the-above
411	super sir correct sonega vaalthukal 🤝	None-of-the-above
412	kumar laxman thevdiya mavana	None-of-the-above
413	thalaivaaaaaaa back ground music pudikarenga maas kaatrenga sema love love channel	None-of-the-above
414	sattai durai muruga avanada	None-of-the-above
415	periyar paatiya potana	None-of-the-above
416	ungala mathiri sila pandra thappunala ottu motha thiru nangaigalum bathikapaduranga	Transphobic
417	anna full video podalaya twist vachitingala ponga anna prank show solitu kankalanga vachitinga	Hope-Speech
418	nivedha sash edhula sirika onnume illayeaa apro 🤷‍♂️	None-of-the-above
419	railway police ithungalam keatka matanuga samaniya makkala pottu adika laaiyaku	Transphobic
420	gopinath jaalra thataathingaaa correct aa pesungaaa naaa name aa jaalra gopinath maathinkoonga	Counter-speech
421	gobi neega yaruku seaport panringa	None-of-the-above
422	etcha thevidiya payala oombu vandhu	Misogyny
423	hello gobi channel trp kaga loosu maathiri topic edupingala kenai enaku bad words theriyathu therincha bayangarama thittunen idiots	Misogyny
424	thala level thala	None-of-the-above
425	avangala yenya disturbance pandringa pavam	None-of-the-above
426	vishwa hanu venkama ipo chinna ponnungala rape panninu thiriru aan vargathai sernthu irukiye vetkama	Misandry
427	good good judgement good judgement	None-of-the-above
428	mari eswari manasatchi thottu sollunga mention timela pesura mari ponnu mamiyara iruntha karara iruntha yarumher husband sonoff mudiyathu ponnu kedacha pothum dowry ponnu vetla avangalala mudinjatha senja pothuindrathu pasanga mentality	Counter-speech
429	thookipodunga past lifeah god irukaru thavaru seithavan thandani anupavippan	Misandry
430	semaya enjoy panringa insta id smilingstarsuji264rs come msg	None-of-the-above
431	panni galukku velaye illai kasu illenu sonna yetho asingama panranunga kaval adhigari nadavadikkai yedukkavendum ivangalai siraiyil tallavendum	Counter-speech
432	youtube use panra channel pakatha🤗	None-of-the-above
433	கிருஷ்ணா குஜராத் தமிழன் thevidiya jaadi pera soli etahana pera oombana	Misandry
434	ivalunuga attuliyam thanga mudiyala police auction eadutha kaluthaikal stress illama poidum auction eadukka mattanga athunala naikalukku thairiyam eanna polappu	Transphobic
435	pudhusa prank part part podringaa🤦‍♂️	None-of-the-above
436	appo transgender ellaam ugly	None-of-the-above
437	ennudiya mag read pannathuku rumba thanks ennudiya anna name kuda ram avana naga kutty kudipuvum	Hope-Speech
438	rashtriya swayamsevak sangh rss brother paakardhu	None-of-the-above
439	sattam kadamayai seiya thavarinaal raja pondru thavaru seiya koodiyavargalai makkal thandikka aarambam seithu viduvaargal yelumbu kooda minjathu apparam aiyo amma karatharunaalum varathu	Counter-speech
440	namma aaluhya singam naanum nammaluku sooruh mukiyam foodies lover❤️❤️	None-of-the-above
441	macha mail gowthamclevergmailcom	None-of-the-above
442	manam kettavan ellarkum theriyum	None-of-the-above
443	nanum rajapalayam past past thatti vidu ine vara life happy	Hope-Speech
444	raja pochi raja	Misandry
445	level sis	None-of-the-above
446	sakthivel kirubakaran	None-of-the-above
447	ungalukum views venuma rytu nadathungaa	None-of-the-above
448	dislike epdi manasu varudho	None-of-the-above
449	pandiyan p im 30 years old meet pananum thereyala kutty	None-of-the-above
450	interview manishan kita peysi irrukaru mr senthil	None-of-the-above
451	ai black saree katina moodhevi unna madhri podariga kudukra poi case	Misogyny
452	unmaiyave transgenders rompa nallavanga namma avangala purunchukka mattengirom avngalukku respect kodunga avangala asingama pesathinga plss	Hope-Speech
453	yes alaga erukanga society vazha kastam govt avangaluku nala opportunity kudukanum naraya offers	Counter-speech
454	மத வெறி புடிச்ச paithiyam konjamavdhu padi	Misandry
455	naanga nallavanganu kaamichukka virus vanduchu naanga thaduthutomnu kaata podapadura scene coronava maraikka pudusa bit poduraanga avanugale maattika poraanunga	Xenophobia
456	beach tambaram train poga mudiyala tip top dress paneetu vela dhaan paakuranunga	Transphobic
457	engal manathil irupathai appadiyea sollitinga itha purinjika porathu	Homophobia
458	nagini pathi video podunga	None-of-the-above
459	pranka normal people ta pannunga	None-of-the-above
460	babu g yes problem	None-of-the-above
461	maari lesbian paththi boys ta kelunga solranganu paapom	Homophobia
462	lesbian girlas	Homophobia
463	closeup avlo alagu akka ninga	Hope-Speech
464	entha ved parunga anupuna atha kuda pakamatanga eana saeya eraiva	Misogyny
465	ampalaga apudi getha kamikiriga avga ponugala lost varaikum adimaya vachigaraga	Counter-speech
466	neengalum vallvil valam petru santhosama valunga sister	None-of-the-above
467	first view ❤️bro❤️ first like	None-of-the-above
468	iam girl quit girl akka	None-of-the-above
469	anand ayya nearmie ungalidam ullathu nandri	None-of-the-above
470	sathiyama aguthu aluthutten daaaaaa	None-of-the-above
471	storm breaker inga yevlo mark defferent irukku reservationpoda loosu koothi reservation illana inga nadakumnu engaluku therium loosu koothi	Misandry
472	talking didnt die end	None-of-the-above
473	enno yanthana malaki phone cameravaleia vidio eduppinga	None-of-the-above
474	tamilannu sonna 75 crore people onnu serkura vaartha hindu hindustani nna 100 crore people aaa onnu serkura vaartha 100 perusa 75 perusa tamilnadu world famous aaganumnna adhukku orae idea world fulla namma tasmac open pannanum sarakkoda pattern rights namma vaanganum epdi thanni adikkanumnnu ulagathukkae solli kodukkanum adhu dhaan tamilargal munnetra namma govt kku therinja orae method tamil tamil nnu pesi irukura edam theriyama aliya porom namma	Counter-speech
475	yan epdi feel paninavaikernga	None-of-the-above
476	life naan srilanka	None-of-the-above
477	athae dk karan ta sollu	None-of-the-above
478	1 bit koda	None-of-the-above
479	ponuga ithukagave varaluga show ithuku munadi pana show girls	Misogyny
480	storm breaker daiii thevidiya mavane idha pathu kudama negala thirundha matiga echa badugala	Misandry
481	payam irukkanum raja yan ippadi lusada	Misandry
482	malini want meet	None-of-the-above
483	level explanation chance se illla	None-of-the-above
484	atchu atchu otha naanum pathutu suma operation pani 9 mari agurathu aripu adaka mudiyama aambala aambala pombala pombala sex panrathu elam kadavuluku iyarkai edhira panitu keta naanga panrathu thappu ila engaluku support pannanum government support venum oombitu irukurathu thelavari thanam panrathuku support pannanuma namma	Counter-speech
485	nainga tholla tanga mudiala elaa bustand um sila govramana tirunangai kum asingam	Transphobic
486	ippo yena sollavara	None-of-the-above
487	chandra lekha sollu 9 naan inga iruken	None-of-the-above
488	naaan vanth kerala periya fan neeenga last food kodukkume ungalukk kadavulde arul epodhum kedakkum	Xenophobia
489	c b alugadhadaunga amma naadha vaichrukkenkaruppaaa irundhaalum semma naattu kattai daaa❤️❤️❤️❤️	Hope-Speech
490	vaazthukkal mr anand srinivasan sir telivaanah padivu jaadigal edill varakoodadu manavigalin vaazkai pirachnai kayavargal dandikkah pada vendum	Counter-speech
491	age 21 number plz	None-of-the-above
492	archana devi enadi prechana thevidya munda otha sootha killichiruven daara	Misogyny
493	china yennathanda piratsana unnakku irukka matta	Xenophobia
494	anand sreenivasan big man big heart🤗	Hope-Speech
495	full video skip pannama paathuten✌✌✌✌✌	None-of-the-above
496	anish kettalum thappu ketkatiyum thappu kalyaname vendam baa	None-of-the-above
497	child rapekuu oruu section create panaa therilaaa yedhuu ipooo naatukuu rombaaa mukiyaaam	Misandry
498	sindi higher kyon chiko pichaikkaran kid khatana mama wala parda syntel hire moti kudi	None-of-the-above
499	jenistan aijay ungaketta kaatkalayaaaaaaaaaaaaaaaaaaaaaaaaaa	None-of-the-above
500	make video gynacomastia problem gens	None-of-the-above
501	kanavar thirundatha jenmam	None-of-the-above
502	enakum natansu aratham	None-of-the-above
503	tamil nadu sudugata matrivittaan seenarkal avanukku vendumo theriya villai	Misandry
504	blood blood	None-of-the-above
505	ragu ram nala ilana thooku matitu saavukaruthu soldrenu elar vailayum vilatha	Counter-speech
506	ameer dheen pon namer sent	None-of-the-above
507	naanga tamizhargal hindukkal	None-of-the-above
508	time travel part 3 plse	None-of-the-above
509	pichai edukkum thirunangai galey rosathia ullsppuuley varey kasukku vangi sapta nyayam	Transphobic
510	nala budhhi ungalukku heterosexuals idha support panraanga ungaluku therla avlo	Counter-speech
511	subash 24jc nan boys um dowry kekuranganu solala ponungalum nenga soldra etc etc venunu solala idatulaium exception	Counter-speech
512	9 naiga ethugalailam ninka vatchu vettanum seruppulaiye atikkanum	Transphobic
513	back side kuumii adikaravann	None-of-the-above
514	kumar laxman potta sangi tevidiya paiya nenga arabu natula poola umba velaiku porenga poola sappies shoe nakkis potta hindu sangi tevidiya paiya	Misandry
515	ninga apd sir kalaacharatha kaapaathi kiluchuttinga ethanayo kalaachara seeralivu nadakkudhu adha kekka vakkilla vantinga idha kekka	Counter-speech
516	love unagala enaku rompa pidikum	None-of-the-above
517	inga channel publicity aagathan ipdilam questions keakkuranga engala paathi evagalukku theriyum naayinga support unna ungalukku rompa thanks	Counter-speech
518	wife pecha ketkirathu thappu ketukitey irukurathu thappu	Misogyny
519	samma comment vara level comment	None-of-the-above
520	pooda echa punda raja sunniiiiii	Misandry
521	veru enda madiri palligal materialistic allada padippai solli kodukiradu	Misandry
522	romba irukku endha vidio	None-of-the-above
523	ippo saluga thane venu sc category vanthu salugaya vangiko ippo unnya yaru venanu sonnathu	Counter-speech
524	boring interview hit dislike	Hope-Speech
525	nasama pona china karaney kandatha kaditha thinutu new virus parpi vidathinga	Xenophobia
526	ipo pannadhe sema mokka idhula part 2 vers	None-of-the-above
527	semma semma feel enaku romba kastama	None-of-the-above
528	level sis manasu yarukum varathu	None-of-the-above
529	otha thywodiya mundaingala tam nara kuthi	Misandry
530	malini kitta ithana kaelvi kaettengalae ore kaelviku bathil sollunga heterosexual parents yaen homosexual porakkanum kulandha thermanikurathu naan lgbt porakanumnu	Homophobia
531	kopinathu pontattitta varathatchana kettathu neya sollu amma dana appurama enda punda ambala mela pali poduringa kundumalli thangam illama vala ambala ready pompala ready angal nallavargal meira matta nakkura madu kedukkuthuda	Misogyny
532	kailikalum kullakkalum comments poduvan pakistan pongada naykala	Xenophobia
533	shi nayana ellanadukalum thanimy paduthanum	None-of-the-above
534	karthi hiii sollunga	None-of-the-above
535	manasu iruke athan sir kadavul	Hope-Speech
536	online class veliya vandhu paakaravanga like pannuga	None-of-the-above
537	anna super leval ennum life varanum love best anna♥️	Hope-Speech
538	ippadi kouda sambathikka muiduma	None-of-the-above
539	semma adtha akka anbu iruke	Hope-Speech
540	manasu akkavku evalo anba pesuranga itha pathlavthu silapru thiranthatum avangalku manasu erukku ennaku azhuga vanthruchu	Counter-speech
541	223 malailukuda school pakkoom ponnada therila	None-of-the-above
542	china kara uyira vangura already nanga nonthu poirukum unala	Xenophobia
543	programmer aa	None-of-the-above
544	namakooda viladurathae chinakaranuku velaia	Xenophobia
545	ethu matuma bus singnla kasu kasu inu ithunga thulla thangamudiyela	Transphobic
546	vivasayi porattam achu anga varlaya corona	Xenophobia
547	thavarai innoru thavaraal seiye mudiyathu ethirkaalathil kulappangal varum	None-of-the-above
548	sema anna gobi anna gobiannadha ungala adichuka aale	Hope-Speech
549	uanmailaiye naan partha prank video rompa rompa best video semma semma	None-of-the-above
550	yaro oruthar vairamuthuvaa arapaaavi avara maadhiri tamil pesuda paapodevid paiya raja mu koo kadavuleaaa 90century tamil sarithram avaru kadavulea hindu pooda hindu ppoooo	Misandry
551	19b232 srivatsan sri friend pazhagalama whats app kudunga	None-of-the-above
552	one like paari saalan	None-of-the-above
553	anjali anjali ignorant comments deserve response	None-of-the-above
554	patha full scripted mari	None-of-the-above
555	idhunga maariyadhaya idhungalea kedudhukudhuga saniyanuga pesudhu paaru dash mathriii idhukalalam saavatikanum saniya saniya aambalaya yepd pesudhu paaaru mudevi	Transphobic
556	murugesh murugan vela seiringa	None-of-the-above
557	pandiyan p nan madurai near	None-of-the-above
558	kandipa namma thalaivarum list iruparu	None-of-the-above
559	raja politician uh solavey	Misandry
560	avara sekrama vara sollunga pa nanum skl padikra apo irunthu pathuttu clgae mudichachu inum varala sekrama vanga pa	Counter-speech
561	telephone adikidhu telephone adikidhu tring tring tring paithiyam pudikidhu pathiyam pudikidhu tring tring tring	None-of-the-above
562	kalakunga thala thirunanga thirunanga speech less	None-of-the-above
563	adei rithvika	None-of-the-above
564	guru murthi komma pundayila raja ookka dhevudiya makane	Misandry
565	sri hari hii watsapp number	None-of-the-above
566	raja thavadiya paiya otha badu thavadiya paiya go tamilnadu	Misandry
567	rajah allathu eichil rajah thevedial enral thappu aval valkai	None-of-the-above
568	581 dislike poturikinga vakkama ilaya porampokungala chiiiii	None-of-the-above
569	swetha murugavel nadaga kaadhal pandravanga yaaru nga nadaga kaadhal panni panakaara ponunga mooliyama sambathikrathu thappa ilaya think women tell	Counter-speech
570	natham pudicha raja voonga amma eppadi poranda innu kevalama pesikituu thiriyara	Misandry
571	neegal kadavulin kulandaigal nallathe nadakum	None-of-the-above
572	chutti payyan sam nadanthalum neega neegala amma appa laterah kuda purinjipanga	Misogyny
573	raja ji good man	None-of-the-above
574	ivlo kathukitathuku munnadi epdi irunthinga ipo epdi maarirukinga video make pannunga	None-of-the-above
575	ipdi train bus yeri kaasu kekura gumbal olikanum motho	Transphobic
576	muhammath nabi party pashath	None-of-the-above
577	nanba nega romba greatnanba pannirukika	None-of-the-above
578	edhavathu psbb	None-of-the-above
579	prem kumar punda enbathu thai vali vantha vazhi thane made great	Misandry
580	god bless tamil medium pasanga	None-of-the-above
581	raja neeye thevdiya pulla ethana appa crct sollu pakkalam	Misandry
582	ille yelar kiteyum dha pesuvanga ninga vere videos parunga	None-of-the-above
583	love sister	None-of-the-above
584	nenga entha uru	None-of-the-above
585	varun thambi rohit ooda real name	None-of-the-above
586	ivangala mathri irukavagalala nalavagalum paathika padraga	Transphobic
587	thalai vananguvomivangalta konjam anba irundha ivanga pesura blessed aana vaarthaiya kekave alaga irukum❤️❤️	Hope-Speech
588	ocd deprrision tablet edutha side effect problem varuma tablet edukuma eppadi seri panrathu reply	Counter-speech
589	adi nai nai eallam	None-of-the-above
590	super sir always true side	None-of-the-above
591	feel ❤	None-of-the-above
592	anna super equal inga irukkara vangalukku serupala adicha mari sollirkkinga🤗🤗🤗	Hope-Speech
593	avvasanth anburose atha solla yaruda	None-of-the-above
594	evalo naal dan saadhi eh vechi pozhappa ootuvangalo kaasu kudutha brahmana pasangala brahmana psbb school sethupaanga society 2 caste pointed anand kasu irukara sattamneedhi bayapadaha kootam inda kootathula saathi karannum iruppan another kasu illama elathukum bayandhu vazhara kootan avalodan	Transphobic
595	moodina podhum vino vishayam seiradhuku yosippean life patthi ulla vishayam yosichu mudivu pannirukean vino attaipadinja soo moodina podhum vino	Counter-speech
596	khaleel rahman aama nan elarum onu sollave illiye naanga elarayu uyarndhavanganu thana sonnan matha elarum kita kai kati nikira naainga thaana	Counter-speech
597	mugi status age	None-of-the-above
598	varatharchanai keka kodathu thappuirukara vechi vazha kaththukanum	Misandry
599	oruthavanga chinna vaysla abuse face pannirkaanga apram avangaluku paiyan mela viruapame varathu apram pannuvaanga	Homophobia
600	krishna kumar appa amma paiyana love pandrannu sonna koodatha accept maatanga	None-of-the-above
601	nenga ennaku kutheka arampachuru	None-of-the-above
602	thaaaaa level daaaaaa neee iruppa daaa thambi semma acting azhratha parthu kannu automatic kalangirichi level koodaiya viraivil 1m subscribe thaandi chennel valarum	Hope-Speech
603	potta like kum subscribe vu prank kku kadaiciya kariyam athukutha itha தொடர்ச்சியா பணு g p number kudu ru amount send panra atha vechi பத்து பேருக்கு சபடு வங்கி குடு ப்ரோ kk	Counter-speech
604	unarvu ennane theriyama kadhal ennane theriyama kamam ennane theriyama thani manidha sudhandiram ennane theriyama suthura makkal pesuradha pathi nenga nenaika vena manidharum samame therinja makkal kandipa ungaluku support dha pannuvanga including even though hetrosexual person manidargalaum madhika kathupom	Counter-speech
605	nenga sonna varththai unmaithaan laik 🤝 walgha valamotan	None-of-the-above
606	akka thankyou sona soluga please great	Hope-Speech
607	porakumpothe porandha avargal vazhalamwe disturb themcoz mistakebut athuku ambalaya porandhu gay maaruna kallala adikalam	Homophobia
608	yaaruda lusu mathurie pesura tamil nadularunthu poyitinave paathi problem sariyadum	Misandry
609	🤐🤐🤐🤐🤐 doora konjam close pannuga brother	None-of-the-above
610	thirunangai nan 21 vayasu ponnu 9 solita yenaku onu asingam kadaiyaathune yenna veynalum sollu deiun ponnu lgbt yaatha porapaapo yenga poi saagura pakalam	Counter-speech
611	jathi matha kalavaram nadakkumpothu iyyer sarma nampoori ivankallam thappividuhirarhal enka tamil inam mattikiduthu pesu raja pesu	Counter-speech
612	yenkita pesanavanga koota blind person dhaan	Transphobic
613	roman catholic hey indiala corona varala karpana panni kelvi kekura eppo nadakuratha vachi pesura soo dont think soo intellegent	Xenophobia
614	shinchan shinchan puriyala first itha pathi terinjikoapo terium itu natural changes nuunkita soli useum ilaeven transgender natural change kannuku munadeya terinjum avangalalam kindal seiyara society thana natural prove pana marava poreengaoru human ahh mothala aduthavunu mudincha help pannumudiyalana mooditu velaya paarungaavanga ishtapattu feelings varalaithuvum kadavul kudutha natural changeskadavul pera soli aduthavangaluku kastam kudukathaatha periya pavam ethuvum ilagod knows everythingnot	Counter-speech
615	like gay super gay lukkiyod vattha anna super kotthu kondar eppedi kotthu kollunga	Homophobia
616	next part	None-of-the-above
617	loosu punda seeman ommba pora	Misandry
618	sapa mukka matta nasa poga	None-of-the-above
619	poo thevidiya payala	Misandry
620	kias info channel praise god jesus christ bless	None-of-the-above
621	podi thevidiya munda evala kolungada	Misogyny
622	thevidiya naainga vandha sevula vidunga	Misogyny
623	dae pundamavanae hrajavairamuthu sir pathii peasura avalo yogiya kuthiya	Misandry
624	vijay sethupathi annan voice mathiriye pink sattai	None-of-the-above
625	suraj ignitius kudu chat panlam	None-of-the-above
626	venkatesh varumpothu gommalaiyum kuptu vada potta	Misandry
627	karthikeyan send watsapp number	None-of-the-above
628	thevedeya payale yean enum yean sathi samy alvurega nala kudumpathula poranthavan	Misandry
629	losu koo vara prank pannuga kadikaliya ungalku	None-of-the-above
630	chappa mookanunga nimathiya matanunga	Xenophobia
631	prank ipditha irukkanumnalla initiate vaazthukkal guys	None-of-the-above
632	arumayana vilakkam homosexuality	Homophobia
633	yenda yara yamathiringa yentha kattu paravai yepti paravai thanu soliringa	Misandry
634	mental kudhi yeacha badu mudinu odiru	Transphobic
635	ecbchai pirappu eppadi vyramuthuvindai moot hiram kudithalum avar poala kavitha elutha mudiyuma vm	Misogyny
636	அக்கா like voice	None-of-the-above
637	natugalum serthu chinaku pore kuttukanum savanum	Xenophobia
